NomProduit,Descriptions,Categories,DateAjout,PrixUnitaire,Quantite,IdFournisseurs
Shampooing doux sans sulfates Timotei,Nan,Produits de soin capillaire,2023-11-22 06:35:06,1500.0,1,
Soin contour des yeux L'Oréal,Nan,Produits de soin pour le visage,2023-12-27 07:53:02,2500.0,1,
Lotion apaisante après-rasage Nivea,Nan,Produits de rasage,2023-12-01 18:11:04,700.0,1,
Sachet de paprika,Nan,Condiment,2023-11-16 11:40:47,500.0,1,
Sachet de lessive Skip,Nan,Hygiène,2023-12-10 16:29:50,750.0,1,
Saucisse de canard,Nan,Charcuterie,2023-12-15 01:35:40,1600.0,1,
Paquet de popcorn sucré,Nan,Snack,2023-11-25 14:54:33,750.0,1,
Jambon de Savoie,Nan,Charcuterie,2023-12-20 16:53:26,2000.0,1,
Sérum hydratant Vichy,Nan,Produits de soin pour le visage,2023-11-10 10:43:42,3000.0,1,
Saucisson à l'ail,Nan,Charcuterie,2023-11-12 06:29:06,1300.0,1,
Saucisson au roquefort,Nan,Charcuterie,2023-12-09 07:34:26,1400.0,1,
Soin hydratant intense pour le visage Nivea,Nan,Produits de soin pour le visage,2023-11-17 17:24:07,2500.0,1,
Saucisse de volaille,Nan,Charcuterie,2023-12-10 19:00:08,1600.0,1,
Pâté de faisan,Nan,Charcuterie,2023-12-13 05:09:11,1800.0,1,
Crème pour les pieds à l'urée Scholl,Nan,Produits de soin pour les pieds,2023-11-28 09:22:29,1500.0,1,
Crème de jour hydratante et protectrice Nivea,Nan,Produits de soin pour le visage,2023-11-02 19:46:17,1200.0,1,
Sachet de riz Mama Africa,Nan,Alimentation,2023-12-09 09:20:40,2000.0,1,
Rillettes de poisson,Nan,Charcuterie,2023-11-25 02:11:29,1300.0,1,
Pâté de lapin aux herbes de Provence,Nan,Charcuterie,2023-12-23 11:25:10,1800.0,1,
Saucisse de Strasbourg,Nan,Charcuterie,2023-11-18 03:53:29,1600.0,1,
Pâté de lièvre,Nan,Charcuterie,2023-12-15 03:41:03,1800.0,1,
Gel douche relaxant à la lavande L'Occitane,Nan,Produits de douche,2023-11-04 17:14:22,1200.0,1,
Jambon de Savoie,Nan,Charcuterie,2023-11-25 11:14:46,2000.0,1,
Pot de crème dessert Danette,Nan,Dessert,2023-11-12 00:48:14,1000.0,1,
Baume après-rasage hydratant Nivea,Nan,Produits de rasage,2023-12-30 18:28:29,700.0,1,
Gel douche nourrissant Dove,Nan,Produits de douche,2023-11-04 13:08:00,1200.0,1,
Bouteille de vin rouge Merlot,Nan,Vin,2023-12-25 16:59:11,2500.0,1,
Baume à cuticules Sally Hansen,Nan,Produits de soin pour les ongles,2023-11-09 07:10:59,1000.0,1,
Soin hydratant intense pour le visage Nivea,Nan,Produits de soin pour le visage,2023-12-29 04:14:00,2500.0,1,
Pâté de lapin aux noix,Nan,Charcuterie,2023-12-15 22:27:10,1800.0,1,
Bouteille de Jack Daniel,Nan,Liqueur,2023-11-15 16:32:54,5000.0,1,
Sac de farine de blé,Nan,Alimentation,2023-12-24 09:57:24,1500.0,1,
Bouteille de shampoing Head & Shoulders,Nan,Hygiène,2023-12-19 01:44:51,1500.0,1,
Rillettes de canard,Nan,Charcuterie,2023-12-16 23:42:39,1400.0,1,
Paquet de chips Tortilla,Nan,Snack,2023-11-04 00:54:33,1000.0,1,
Crème pour les pieds Scholl,Nan,Produits de soin pour les pieds,2023-12-03 01:18:50,1500.0,1,
Rillettes de poisson,Nan,Charcuterie,2023-11-11 19:33:41,1300.0,1,
Dentifrice protection caries Sensodyne,Nan,Produits d'hygiène dentaire,2023-12-14 18:02:00,500.0,1,
Boîte de kleenex,Nan,Hygiène,2023-12-21 15:55:54,1000.0,1,
Saucisse de Morteau,Nan,Charcuterie,2023-12-16 09:51:27,1600.0,1,
Bouteille de jus de pomme,Nan,Jus,2023-11-18 22:47:26,1500.0,1,
Terrine de faisan aux raisins,Nan,Charcuterie,2023-11-21 14:32:15,1700.0,1,
Pâté de lapin,Nan,Charcuterie,2023-11-06 22:46:20,1300.0,1,
Déodorant spray sans gaz propulseur Nivea,Nan,Produits d'hygiène,2023-12-02 18:12:54,800.0,1,
Sachet de sel iodé,Nan,Condiment,2023-11-04 07:23:53,500.0,1,
Saucisse de veau,Nan,Charcuterie,2023-11-28 03:55:02,1600.0,1,
Pot de crème glacée Carte d'Or,Nan,Glaces,2023-12-28 22:35:13,2000.0,1,
Baume après-rasage hydratant Nivea,Nan,Produits de rasage,2023-12-07 16:11:35,700.0,1,
Crème anti-rides Nivea,Nan,Produits de soin pour le visage,2023-12-10 05:28:54,2500.0,1,
Barre de chocolat Milka,Nan,Chocolat,2023-11-30 15:34:11,750.0,1,
Saucisse de canard,Nan,Charcuterie,2023-12-29 07:00:12,1600.0,1,
Pâté de lièvre,Nan,Charcuterie,2023-11-24 06:00:54,1800.0,1,
Spray corporel rafraîchissant Axe,Nan,Produits de soin pour le corps,2023-12-23 07:01:54,800.0,1,
Rillettes de thon,Nan,Charcuterie,2023-11-10 04:50:01,1500.0,1,
Crème pour les mains Neutrogena,Nan,Produits de soin pour les mains,2023-12-23 00:50:30,1000.0,1,
Rillettes de thon au basilic,Nan,Charcuterie,2023-12-22 01:46:11,1500.0,1,
Crème solaire enfant biodégradable Uriage,Nan,Produits de protection solaire,2023-12-23 01:29:30,2000.0,1,
Déodorant spray sans gaz propulseur Nivea,Nan,Produits d'hygiène,2023-12-16 19:06:27,800.0,1,
Bouteille d'eau minérale Cristaline,Nan,Eau,2023-11-06 09:59:03,500.0,1,
Pâté de campagne,Nan,Charcuterie,2023-11-05 16:53:48,1200.0,1,
Coppa,Nan,Charcuterie,2023-11-11 16:44:41,1600.0,1,
Saucisse de porc,Nan,Charcuterie,2023-11-06 17:27:40,1600.0,1,
Crème de nuit régénérante L'Oréal,Nan,Produits de soin pour le visage,2023-12-12 10:01:48,1200.0,1,
Gel douche relaxant à la lavande L'Occitane,Nan,Produits de douche,2023-11-07 18:35:09,1200.0,1,
Tube de dentifrice Colgate,Nan,Hygiène,2023-12-26 04:36:54,750.0,1,
Sachet de thé rooibos,Nan,Thé,2023-11-14 01:14:11,500.0,1,
Sachet de sucre vanillé,Nan,Sucrerie,2023-11-10 05:42:24,500.0,1,
Saucisse au poivre,Nan,Charcuterie,2023-11-28 06:16:24,1600.0,1,
Jambon de la Vallée d'Aoste,Nan,Charcuterie,2023-11-28 09:51:30,2000.0,1,
Jambon blanc,Nan,Charcuterie,2023-11-18 18:53:35,1000.0,1,
Gel douche relaxant à la lavande L'Occitane,Nan,Produits de douche,2023-12-17 14:43:43,1200.0,1,
Crème réparatrice Cicabiafine,Nan,Produits de soin pour le corps,2023-12-13 08:44:46,1500.0,1,
Paquet de biscuits Oreo,Nan,Biscuits,2023-11-26 06:11:26,1000.0,1,
Sachet de graines de chia,Nan,Condiment,2023-12-23 04:00:02,1000.0,1,
Saucisse fumée,Nan,Charcuterie,2023-12-19 13:57:54,1400.0,1,
Baume nourrissant pour les mains Nuxe,Nan,Produits de soin pour les mains,2023-12-25 11:15:47,1000.0,1,
Jambon d'Auvergne,Nan,Charcuterie,2023-11-01 11:03:06,2000.0,1,
Saucisse de canard,Nan,Charcuterie,2023-11-27 16:12:05,1600.0,1,
Démaquillant pour les yeux bi-phasé Nivea,Nan,Produits de démaquillage,2023-12-26 17:10:19,1200.0,1,
Paquet de popcorn sucré,Nan,Snack,2023-11-17 11:28:46,750.0,1,
Démaquillant bi-phasé Maybelline,Nan,Produits de démaquillage,2023-12-01 06:25:06,1200.0,1,
Dentifrice protection caries Sensodyne,Nan,Produits d'hygiène dentaire,2023-12-01 22:06:07,500.0,1,
Gel douche hydratant Dove,Nan,Produits de douche,2023-12-10 06:18:17,1200.0,1,
Pâté de cerf,Nan,Charcuterie,2023-11-10 10:07:44,1800.0,1,
Crème réparatrice Cicabiafine,Nan,Produits de soin pour le corps,2023-11-04 18:44:42,1500.0,1,
Jambon de Luxeuil,Nan,Charcuterie,2023-12-15 17:45:19,2000.0,1,
Saucisson aux noisettes,Nan,Charcuterie,2023-11-11 21:31:00,1400.0,1,
Paquet de pâtes Barilla,Nan,Alimentation,2023-12-15 06:34:27,1000.0,1,
Sachet de pâtes de curry rouge,Nan,Condiment,2023-11-15 20:57:44,750.0,1,
Terrine de lapin,Nan,Charcuterie,2023-12-10 18:46:16,1600.0,1,
Lingettes démaquillantes biodégradables à l'huile d'amande Neutrogena,Nan,Produits de démaquillage,2023-12-30 07:30:34,800.0,1,
Pâté de lapin aux pistaches,Nan,Charcuterie,2023-12-01 12:20:14,1800.0,1,
Shampooing doux sans sulfates Timotei,Nan,Produits de soin capillaire,2023-11-09 20:14:05,1500.0,1,
Jambon de Parme,Nan,Charcuterie,2023-12-02 05:21:42,2000.0,1,
Terrine de chevreuil,Nan,Charcuterie,2023-12-21 02:29:29,1700.0,1,
Paquet de cacahuètes,Nan,Snack,2023-11-29 17:27:32,750.0,1,
Coppa,Nan,Charcuterie,2023-12-08 15:47:24,1600.0,1,
Rillettes de lapin,Nan,Charcuterie,2023-12-07 14:49:06,1300.0,1,
Pâté de pigeon,Nan,Charcuterie,2023-12-04 01:19:59,1800.0,1,
Pain de savon Lux,Nan,Hygiène,2023-12-22 20:51:11,500.0,1,
Gel douche exfoliant au sel marin Neutrogena,Nan,Produits de douche,2023-12-07 17:18:23,1200.0,1,
Gel douche Nivea,Nan,Produits de douche,2023-11-28 15:42:19,1200.0,1,
Baume après-rasage Gillette,Nan,Produits de rasage,2023-12-15 23:31:22,700.0,1,
Terrine de campagne,Nan,Charcuterie,2023-11-25 08:36:39,1900.0,1,
Jambon d'Auvergne,Nan,Charcuterie,2023-12-20 08:53:08,2000.0,1,
Boîte de maïs en conserve,Nan,Condiment,2023-11-09 10:05:59,750.0,1,
Saucisson à la mirabelle,Nan,Charcuterie,2023-11-21 19:10:15,1400.0,1,
Saucisse de foie,Nan,Charcuterie,2023-12-02 05:19:12,1800.0,1,
Shampooing hydratant Pantene,Nan,Produits de soin capillaire,2023-11-07 20:20:16,1500.0,1,
Pâté de lapin aux noisettes,Nan,Charcuterie,2023-11-10 14:20:20,1800.0,1,
Jambon de la Forêt Noire,Nan,Charcuterie,2023-12-17 01:04:49,2000.0,1,
Jambon de la Forêt Noire,Nan,Charcuterie,2023-12-09 21:29:51,2000.0,1,
Lotion purifiante pour le visage Neutrogena,Nan,Produits de soin pour le visage,2023-12-12 11:01:36,1200.0,1,
Crème pour les mains Neutrogena,Nan,Produits de soin pour les mains,2023-11-28 22:35:32,1000.0,1,
Bouteille de sirop de grenadine,Nan,Boisson,2023-12-23 21:55:29,750.0,1,
Paquet de chips Tortilla,Nan,Snack,2023-12-12 01:47:10,1000.0,1,
Lotion apaisante après-rasage Nivea,Nan,Produits de rasage,2023-12-26 21:02:27,700.0,1,
Dentifrice protection gencives Parodontax,Nan,Produits d'hygiène dentaire,2023-12-10 18:15:29,500.0,1,
Baume nourrissant pour les mains Nuxe,Nan,Produits de soin pour les mains,2023-12-05 20:54:20,1000.0,1,
Rillettes de thon au piment d'Espelette,Nan,Charcuterie,2023-11-03 04:27:43,1500.0,1,
Bouteille de shampoing Head & Shoulders,Nan,Hygiène,2023-12-08 02:50:03,1500.0,1,
Sachet de sucre vanillé,Nan,Sucrerie,2023-12-29 13:53:22,500.0,1,
Pâté de chevreuil,Nan,Charcuterie,2023-11-28 03:45:41,1800.0,1,
Démaquillant pour les yeux Nivea,Nan,Produits de démaquillage,2023-12-31 13:00:49,1200.0,1,
Gel nettoyant visage doux Nivea,Nan,Produits de soin pour le visage,2023-12-03 11:02:58,1800.0,1,
Pain de savon Lux,Nan,Hygiène,2023-11-20 14:53:21,500.0,1,
Gel coiffant effet brillant Schwarzkopf,Nan,Produits de coiffure,2023-11-15 02:17:14,1500.0,1,
Déodorant Rexona,Nan,Produits d'hygiène,2023-11-12 11:59:27,800.0,1,
Bouteille de shampoing Head & Shoulders,Nan,Hygiène,2023-11-26 19:27:54,1500.0,1,
Shampooing hydratant Pantene,Nan,Produits de soin capillaire,2023-11-27 20:49:54,1500.0,1,
Saucisse fumée,Nan,Charcuterie,2023-12-22 03:25:04,1400.0,1,
Sachet de graines de sésame,Nan,Condiment,2023-12-30 19:21:43,750.0,1,
Saucisson au roquefort,Nan,Charcuterie,2023-12-24 02:17:15,1400.0,1,
Terrine de lapin,Nan,Charcuterie,2023-12-08 20:34:18,1600.0,1,
Saucisse de Strasbourg,Nan,Charcuterie,2023-11-24 10:56:31,1700.0,1,
Lingettes démaquillantes biodégradables à l'huile d'amande Neutrogena,Nan,Produits de démaquillage,2023-11-26 12:59:05,800.0,1,
Crème solaire peaux sensibles Avène,Nan,Produits de protection solaire,2023-11-14 09:27:04,2000.0,1,
Saucisson de Lyon,Nan,Charcuterie,2023-11-10 04:53:31,1400.0,1,
Saucisse de canard,Nan,Charcuterie,2023-12-04 19:21:33,1600.0,1,
Jambon de Luxeuil,Nan,Charcuterie,2023-12-08 22:50:00,2000.0,1,
Lotion purifiante pour le visage Neutrogena,Nan,Produits de soin pour le visage,2023-11-27 16:16:50,1200.0,1,
Saucisse de foie,Nan,Charcuterie,2023-11-17 21:35:57,1800.0,1,
Saucisse de volaille,Nan,Charcuterie,2023-11-05 06:45:58,1600.0,1,
Terrine de pigeon,Nan,Charcuterie,2023-12-08 07:34:19,1700.0,1,
Boîte de haricots verts en conserve,Nan,Condiment,2023-12-31 13:41:19,750.0,1,
Saucisson au roquefort,Nan,Charcuterie,2023-11-18 23:24:01,1400.0,1,
Déodorant stick Narta,Nan,Produits d'hygiène,2023-12-20 15:32:09,800.0,1,
Sac de croquettes pour chien Pedigree,Nan,Animaux,2023-11-09 02:58:57,2000.0,1,
Jambon de la Forêt Noire,Nan,Charcuterie,2023-11-27 13:58:56,2000.0,1,
Pot de confiture de fraises,Nan,Condiment,2023-11-26 11:03:30,1000.0,1,
Lingettes démaquillantes Nivea,Nan,Produits de démaquillage,2023-11-25 07:26:59,800.0,1,
Sac de croquettes pour chat Whiskas,Nan,Animaux,2023-12-12 09:06:21,1500.0,1,
Baume nourrissant pour les mains L'Occitane,Nan,Produits de soin pour les mains,2023-11-20 08:50:55,1000.0,1,
Déodorant Rexona,Nan,Produits d'hygiène,2023-12-22 09:22:51,800.0,1,
Crème solaire visage et corps biodégradable La Roche-Posay,Nan,Produits de protection solaire,2023-11-13 01:39:57,2000.0,1,
Lingettes démaquillantes Nivea,Nan,Produits de démaquillage,2023-12-10 00:13:59,800.0,1,
Paquet de biscuits Oreo,Nan,Biscuits,2023-11-17 18:15:24,1000.0,1,
Terrine de biche,Nan,Charcuterie,2023-12-13 17:02:07,1700.0,1,
Terrine de perdreau,Nan,Charcuterie,2023-12-20 16:34:37,1700.0,1,
Crème solaire enfants Uriage,Nan,Produits de protection solaire,2023-11-03 07:12:05,2000.0,1,
Pâté de foie,Nan,Charcuterie,2023-12-12 05:21:55,1100.0,1,
Sachet de poivre noir,Nan,Condiment,2023-12-29 05:54:31,500.0,1,
Gel coiffant effet mat Axe,Nan,Produits de coiffure,2022-12-30 08:15:30,1500.0,1,
Soin contour des yeux L'Oréal,Nan,Produits de soin pour le visage,2022-12-26 01:23:34,2500.0,1,
Sac de pommes de terre,Nan,Légumes,2022-11-11 21:08:46,1000.0,1,
Baume réparateur pour les mains Biafine,Nan,Produits de soin pour les mains,2022-11-30 13:29:47,1000.0,1,
Saucisson au roquefort,Nan,Charcuterie,2022-12-03 06:22:17,1400.0,1,
Saucisse de canard fumée,Nan,Charcuterie,2022-11-17 10:00:56,1600.0,1,
Rillettes de thon à l'huile d'olive,Nan,Charcuterie,2022-11-04 03:46:55,1500.0,1,
Sachet de graines de chia,Nan,Condiment,2022-11-08 02:20:03,1000.0,1,
Jambon du Bourbonnais,Nan,Charcuterie,2022-12-14 15:22:47,2000.0,1,
Démaquillant yeux bi-phasé waterproof L'Oréal,Nan,Produits de démaquillage,2022-11-30 09:24:48,1200.0,1,
Jambon de Luxeuil,Nan,Charcuterie,2022-11-24 20:38:57,2000.0,1,
Saucisse au poivre,Nan,Charcuterie,2022-12-17 16:30:47,1600.0,1,
Boîte de céréales pour petit déjeuner,Nan,Alimentation,2022-11-04 03:28:14,1500.0,1,
Pâté de lièvre,Nan,Charcuterie,2022-11-30 05:23:00,1800.0,1,
Bouteille de bière Guinness,Nan,Bière,2022-11-13 04:58:28,1000.0,1,
Saucisse au poivre,Nan,Charcuterie,2022-11-28 19:06:42,1600.0,1,
Jambon de Vendée,Nan,Charcuterie,2022-12-05 02:11:28,1500.0,1,
Paquet de couches Pampers,Nan,Hygiène,2022-11-12 19:41:51,2500.0,1,
Lingettes démaquillantes biodégradables à l'huile d'amande Neutrogena,Nan,Produits de démaquillage,2022-11-19 20:18:38,800.0,1,
Sachet de grains de café arabica,Nan,Café,2022-12-24 18:53:16,1000.0,1,
Sachet de lait en poudre Nido,Nan,Lait,2022-12-14 12:26:49,1500.0,1,
Rillettes de canard au poivre vert,Nan,Charcuterie,2022-11-24 21:43:11,1500.0,1,
Masque purifiant à l'argile L'Oréal,Nan,Produits de soin pour le visage,2022-11-12 20:06:53,1800.0,1,
Gel douche hydratant Dove,Nan,Produits de douche,2022-11-22 11:41:25,1200.0,1,
Paquet de biscottes,Nan,Biscuits,2022-11-03 13:31:00,750.0,1,
Terrine de pintade,Nan,Charcuterie,2022-12-24 00:27:45,1600.0,1,
Saucisson à l'anis,Nan,Charcuterie,2022-11-21 17:58:25,1400.0,1,
Boudin noir,Nan,Charcuterie,2022-11-24 13:37:14,1500.0,1,
Crème anti-âge L'Oréal,Nan,Produits de soin pour le visage,2022-12-07 01:24:56,2500.0,1,
Bouteille d'huile Aya,Nan,Huile,2022-12-31 20:01:36,3750.0,1,
Terrine de lapin,Nan,Charcuterie,2022-11-04 23:03:05,1600.0,1,
Sachet de thé Lipton,Nan,Thé,2022-12-09 15:53:02,500.0,1,
Dentifrice Signal,Nan,Produits d'hygiène dentaire,2022-11-10 04:37:00,500.0,1,
Déodorant Rexona,Nan,Produits d'hygiène,2022-12-21 14:32:00,800.0,1,
Saucisse de Lyon,Nan,Charcuterie,2022-12-30 05:29:12,1600.0,1,
Crème solaire visage et corps biodégradable La Roche-Posay,Nan,Produits de protection solaire,2022-11-18 03:52:27,2000.0,1,
Saucisson de Lyon,Nan,Charcuterie,2022-12-28 19:54:39,1400.0,1,
Lingettes démaquillantes réutilisables Garnier,Nan,Produits de démaquillage,2022-12-10 12:57:59,800.0,1,
Savon exfoliant Neutrogena,Nan,Produits de douche,2022-11-01 21:18:25,1000.0,1,
Saucisse de Lyon,Nan,Charcuterie,2022-11-29 18:09:06,1600.0,1,
Pâté de lapin aux herbes de Provence,Nan,Charcuterie,2022-12-01 20:20:15,1800.0,1,
Paquet de café Nescafé,Nan,Café,2022-11-16 04:53:33,1500.0,1,
Rillettes de thon au basilic,Nan,Charcuterie,2022-12-21 05:23:23,1500.0,1,
Pâté de chevreuil,Nan,Charcuterie,2022-12-04 08:22:03,1800.0,1,
Pâté en croûte,Nan,Charcuterie,2022-11-03 05:58:41,1800.0,1,
Gel douche exfoliant Nivea,Nan,Produits de douche,2022-12-05 21:21:40,1200.0,1,
Démaquillant bi-phasé Maybelline,Nan,Produits de démaquillage,2022-12-10 06:23:03,1200.0,1,
Gel douche exfoliant Nivea,Nan,Produits de douche,2022-12-24 00:37:38,1200.0,1,
Sachet de piment en poudre,Nan,Condiment,2022-11-13 02:36:24,500.0,1,
Pain de savon Lux,Nan,Hygiène,2022-12-17 17:43:45,500.0,1,
Crème pour les mains Neutrogena,Nan,Produits de soin pour les mains,2022-11-26 09:37:04,1000.0,1,
Rosette,Nan,Charcuterie,2022-11-02 04:33:05,1800.0,1,
Saucisse sèche,Nan,Charcuterie,2022-12-19 05:41:21,1700.0,1,
Baume pour les lèvres Carmex,Nan,Produits de soin des lèvres,2022-12-28 13:09:17,700.0,1,
Crème anti-rides Nivea,Nan,Produits de soin pour le visage,2022-12-16 09:09:17,2500.0,1,
Pâté de canard,Nan,Charcuterie,2022-11-04 11:55:25,1500.0,1,
Pâté de sanglier,Nan,Charcuterie,2022-12-31 19:21:44,1800.0,1,
Petite bouteille de Coca-Cola,Nan,Boisson,2022-12-05 07:30:32,500.0,1,
Soin anti-fatigue pour le visage Nivea,Nan,Produits de soin pour le visage,2022-12-20 19:47:27,2500.0,1,
Sachet de thé Lipton,Nan,Thé,2022-12-27 18:03:43,500.0,1,
Gel douche exfoliant au sel marin Neutrogena,Nan,Produits de douche,2022-11-09 21:14:48,1200.0,1,
Crème pour les pieds à l'urée Scholl,Nan,Produits de soin pour les pieds,2022-12-25 02:01:51,1500.0,1,
Lingettes démaquillantes à l'eau micellaire Garnier,Nan,Produits de démaquillage,2022-11-13 11:59:18,800.0,1,
Bouteille de sauce soja,Nan,Condiment,2022-12-13 08:16:50,1000.0,1,
Rillettes de thon au citron,Nan,Charcuterie,2022-11-10 22:07:08,1500.0,1,
Jambon de Paris,Nan,Charcuterie,2022-12-18 11:12:59,1400.0,1,
Gel douche exfoliant au sel marin Neutrogena,Nan,Produits de douche,2022-11-14 02:45:54,1200.0,1,
Gel douche relaxant à la lavande L'Occitane,Nan,Produits de douche,2022-12-13 02:36:17,1200.0,1,
Saucisse de Montbéliard,Nan,Charcuterie,2022-11-09 10:19:02,1900.0,1,
Boîte de céréales Kellogg's,Nan,Céréales,2022-12-08 01:54:00,1500.0,1,
Démaquillant Garnier,Nan,Produits de démaquillage,2022-12-26 18:57:40,1200.0,1,
Déodorant Rexona,Nan,Produits d'hygiène,2022-12-26 17:12:12,800.0,1,
Rillettes de thon au citron,Nan,Charcuterie,2022-11-06 17:55:22,1500.0,1,
Lingettes démaquillantes Nivea,Nan,Produits de démaquillage,2022-12-27 16:44:52,800.0,1,
Baume nourrissant pour les mains Nuxe,Nan,Produits de soin pour les mains,2022-11-29 11:58:20,1000.0,1,
Lingettes démaquillantes biodégradables à l'huile d'amande Neutrogena,Nan,Produits de démaquillage,2022-12-11 05:57:35,800.0,1,
Soin hydratant intense pour le visage Nivea,Nan,Produits de soin pour le visage,2022-11-16 03:49:33,2500.0,1,
Jambon de Savoie,Nan,Charcuterie,2022-11-30 02:10:35,2000.0,1,
Crème solaire enfant biodégradable Uriage,Nan,Produits de protection solaire,2022-12-23 00:05:49,2000.0,1,
Lotion tonique adoucissante Garnier,Nan,Produits de soin pour le visage,2022-11-23 12:11:21,1200.0,1,
Crème réparatrice Cicabiafine,Nan,Produits de soin pour le corps,2022-11-15 01:49:19,1500.0,1,
Pot de crème dessert Danette,Nan,Dessert,2022-12-30 15:19:35,1000.0,1,
Terrine de gibier,Nan,Charcuterie,2022-12-10 23:02:24,1500.0,1,
Rillettes de canard,Nan,Charcuterie,2022-11-09 22:45:12,1400.0,1,
Pâté de faisan,Nan,Charcuterie,2022-11-24 03:28:09,1800.0,1,
Jambon de Luxeuil,Nan,Charcuterie,2022-12-12 19:13:45,2000.0,1,
Saucisse de canard fumée,Nan,Charcuterie,2022-12-30 02:51:27,1600.0,1,
Crème raffermissante pour le corps Garnier,Nan,Produits de soin pour le corps,2022-11-20 23:32:53,2000.0,1,
Andouille,Nan,Charcuterie,2022-12-02 15:35:22,1600.0,1,
Saucisson aux noisettes,Nan,Charcuterie,2022-11-06 09:10:56,1400.0,1,
Sachet de pâtes de curry rouge,Nan,Condiment,2022-12-08 11:36:55,750.0,1,
Jambon de Bayonne,Nan,Charcuterie,2022-12-12 16:28:50,1900.0,1,
Rillettes d'oie,Nan,Charcuterie,2022-11-19 20:12:35,1500.0,1,
Pot de pâte à tartiner Nutella,Nan,Sucrerie,2022-12-26 12:28:25,2000.0,1,
Gel douche hydratant Dove,Nan,Produits de douche,2022-11-12 09:23:17,1200.0,1,
Jambon de Luxeuil,Nan,Charcuterie,2022-11-03 20:26:54,2000.0,1,
Baume après-rasage Gillette,Nan,Produits de rasage,2022-12-19 22:10:43,700.0,1,
Paquet de popcorn sucré,Nan,Snack,2022-12-16 18:17:50,750.0,1,
Gel nettoyant visage doux Nivea,Nan,Produits de soin pour le visage,2022-12-10 01:31:38,1800.0,1,
Paquet de cacahuètes,Nan,Snack,2022-11-27 11:19:37,750.0,1,
Terrine de lapin,Nan,Charcuterie,2022-12-28 15:02:13,1600.0,1,
Paquet de chips Pringles,Nan,Snack,2022-11-13 23:14:29,1000.0,1,
Jambon de la Vallée d'Aoste,Nan,Charcuterie,2022-12-23 10:35:10,2000.0,1,
Saucisse de Montbéliard,Nan,Charcuterie,2022-11-12 21:02:27,1900.0,1,
Déodorant spray sans gaz propulseur Nivea,Nan,Produits d'hygiène,2022-11-20 12:31:40,800.0,1,
Saucisse de foie,Nan,Charcuterie,2022-11-04 17:31:53,1800.0,1,
Pot de confiture Bonne Maman,Nan,Condiment,2022-12-03 15:18:16,1500.0,1,
Boîte de haricots verts en conserve,Nan,Condiment,2022-12-03 01:44:11,750.0,1,
